product_name,category,sub_category,supplier_prices,id,created_date,updated_date,created_by_id,created_by,is_sample
"Cardiosure 5 mg (pimovane) - 100 tablets (קרדיוסור 5 מג (פימובנדן) - 100 טבליות)""""",,תרופה,"{""מדי-מרקט"":323}",693589a85b278514796ad015,2025-12-07T14:05:28.108000,2026-01-01T11:24:10.140000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Liberla 20 ml solution for injection (ליברלה 20 מל תמיסה להזרקה)""""",,תרופה,"{""מדי-מרקט"":583}",693589a85b278514796ad01d,2025-12-07T14:05:28.108000,2026-01-01T11:24:15.767000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Surgispon - Mouth Sponge (סורגיספון - ספוג לפה),ציוד,ציוד רפואי,"{}",693589a85b278514796acfc1,2025-12-07T14:05:28.107000,2026-01-05T14:11:58.872000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"(Syringe 60 ml (25 pcs - מזרק 60 מ""ל (25 יחידות)",ציוד,ציוד רפואי,"{""מדי-מרקט"":1.43}",693589a85b278514796acf89,2025-12-07T14:05:28.107000,2026-01-05T15:06:15.112000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Nurit - activated charcoal (נוריט - פחם פעיל),,תרופה,"{}",693589a85b278514796acfb6,2025-12-07T14:05:28.107000,2026-01-01T11:25:11.553000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Midazolam Kalceks 5Mg/Ml 3ML X 10Amp (מידזולם קלצ'קס 5 מג/מ""ל 3 מ""ל X 10 אמפר)",תרופות,שיכוך כאבים והרגעה,"{""מדי-מרקט"":32}",693589a85b278514796acfa0,2025-12-07T14:05:28.107000,2026-01-04T16:15:40.980000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Scalpel 15-  100 pcs (סקלפל 15 - 100 י'ח),,ציוד רפואי,"{""מדי-מרקט"":84}",693589a85b278514796acfcb,2025-12-07T14:05:28.107000,2026-01-01T11:25:27.233000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Syringe 3ml - 100 pcs (מזרק 3 מ""ל  - 100 יח')",ציוד,ציוד רפואי,"{""מדי-מרקט"":14}",693589a85b278514796acf87,2025-12-07T14:05:28.107000,2026-01-05T09:38:45.230000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Marbosil 80 mg -1 tab (מרבוסיל 80 מג - 1טב '),,ציוד רפואי,"{""מדי-מרקט"":25.2}",693589a85b278514796acfad,2025-12-07T14:05:28.107000,2026-01-01T11:25:05.925000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Suture scalpel 12 - 100 pcs (סקלפל לתפרים 12 - 100 יח'),ציוד,ציוד רפואי,"{""מדי-מרקט"":40}",693589a85b278514796acfcc,2025-12-07T14:05:28.107000,2026-01-04T15:00:12.079000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexgard Spectra 15-30 kg (נקסגארד ספקטרה 15-30 ק""ג)",,תכשיר,"{""מדי-מרקט"":null,""וט-מרקט"":null,""לינביץ"":212}",693589a85b278514796acfba,2025-12-07T14:05:28.107000,2026-01-13T06:35:30.990000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Gauze pad with blue stripe 10*10 cm (פד גזה עם פס כחול 10*10 ס""מ )",ציוד,ציוד רפואי,"{""מדי-מרקט"":49}",693589a85b278514796acfd0,2025-12-07T14:05:28.107000,2026-01-04T15:40:39.723000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 12.5 cm - 10 pcs (קולר אליזבטי 12.5 ס""מ - 10 יח')",ציוד,ציוד רפואי,"{""מדי-מרקט"":16}",693589a85b278514796acfe7,2025-12-07T14:05:28.107000,2026-01-04T15:29:45.371000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Counting printer paper 10 pcs (נייר מדפסת ספירה 10 יח'),ציוד,ציוד משרדי,"{}",693589a85b278514796acfb8,2025-12-07T14:05:28.107000,2026-01-04T14:53:40.370000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Flagyl / Metronidazole 0.5% 100 Ml inj (פלאג'יל / מטרונידזול 0.5% 100 מל זריקה)""""",,תרופה,"{""מדי-מרקט"":11.44}",693589a85b278514796acf98,2025-12-07T14:05:28.107000,2026-01-01T11:24:52.634000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Synulox for injection - 40 ml (סינולוקס להזרקה - 40 מ""ל)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":120}",693589a85b278514796acfc7,2025-12-07T14:05:28.107000,2026-01-06T07:18:35.400000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Syringe 5ml - 100 pcs (מזרק 5 מ""ל - 100 יח')",ציוד,ציוד רפואי,"{""מדי-מרקט"":16,""וט-מרקט"":null}",693589a85b278514796acf88,2025-12-07T14:05:28.107000,2026-01-05T09:39:50.712000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Face masks (מסכות לפנים),,ציוד רפואי,"{""מדי-מרקט"":124.5}",693589a85b278514796acfaa,2025-12-07T14:05:28.107000,2026-01-01T11:25:03.813000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metronidazole Syrup 125mg/ml 30ML (סירופ מטרונידזול 125 מג/מ""""ל 30 מ""""ל)""""",,תרופה,"{""מדי-מרקט"":36}",693589a85b278514796acf99,2025-12-07T14:05:28.107000,2026-01-01T11:24:53.320000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Previcox 227 mg 60 pas(פרוויקוקס 227 מ''ג 60 י'ח),,תרופה,"{""מדי-מרקט"":455}",693589a85b278514796acfe0,2025-12-07T14:05:28.107000,2026-01-01T11:25:46.528000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
laboratory fluid (נוזל מעבדה - Diluent),ציוד,ציוד רפואי,"{""מדי-מרקט"":330}",693589a85b278514796acfb3,2025-12-07T14:05:28.107000,2026-01-04T16:39:09.454000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 30 cm 10 pcs (קולר אליזבטי 30 ס""מ 10 יח)",ציוד,ציוד רפואי,"{""מדי-מרקט"":31}",693589a85b278514796acfea,2025-12-07T14:05:28.107000,2026-01-06T08:40:39.090000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"EDTA rinse malate (מלאקט שטיפה - 118 מל) """"",,תרופה,"{""מדי-מרקט"":null,""וט-מרקט"":12.9}",693589a85b278514796acfa4,2025-12-07T14:05:28.107000,2026-01-01T11:25:00.331000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Non-marking gauze pad (פד גזה ללא סימון) - מדיםרו 10*10,,ציוד רפואי,"{""מדי-מרקט"":10.9}",693589a85b278514796acfcf,2025-12-07T14:05:28.107000,2026-01-01T11:25:32.701000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Sulfa 50 mg (סולפה 50 מג)""""",,תרופה,"{}",693589a85b278514796acfc0,2025-12-07T14:05:28.107000,2026-01-01T11:25:18.427000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Phenobarbital 100 mg - 50 tabs (פנוברביטל 100 מג)""""",,תרופה,"{""מדי-מרקט"":135}",693589a85b278514796acfd6,2025-12-07T14:05:28.107000,2026-01-01T11:25:38.894000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Distilled water - 5 liters (מים מזוקקים - 5 ליטר),ציוד,ציוד רפואי,"{""מדי-מרקט"":19,""וט-מרקט"":null}",693589a85b278514796acfa1,2025-12-07T14:05:28.107000,2026-01-04T16:04:22.066000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קוויקי (צביעה כחול),ציוד,ציוד רפואי,"{""מדי-מרקט"":240}",693589a85b278514796acfe5,2025-12-07T14:05:28.107000,2026-01-04T14:03:15.991000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Pantel (פנטל),,תרופה,"{""מדי-מרקט"":105}",693589a85b278514796acfd8,2025-12-07T14:05:28.107000,2026-01-01T11:25:40.434000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metrocare Flavour 250 Mg 100 Tabs for Dogs & Cats (מטרוקר 250 מג 100 טבליות לכלבים וחתולים)""""",,תרופה,"{""מדי-מרקט"":120}",693589a85b278514796acf9d,2025-12-07T14:05:28.107000,2026-01-01T11:24:55.410000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Prednisolone Acetate 25Mg/ml 50ML inj. (פרדניסולון 25 מג""/מ""ל 50 מ""ל - הזרקה)",תרופות,סטרואידים ואנטיהיסטמינים,"{""מדי-מרקט"":80}",693589a85b278514796acfde,2025-12-07T14:05:28.107000,2026-01-04T16:55:36.147000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
hydrogen peroxide (מי חמצן),,ציוד רפואי,"{""מדי-מרקט"":19,""וט-מרקט"":null}",693589a85b278514796acf9f,2025-12-07T14:05:28.107000,2026-01-01T11:24:56.841000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Norocillin 100 mg (נורוצילין 100 מג)""""",,תרופה,"{""מדי-מרקט"":55}",693589a85b278514796acfb5,2025-12-07T14:05:28.107000,2026-01-01T11:25:10.805000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Anti-bite serum (נסיוב נגד הכשה),תרופות,תרופות בהזרקה,"{}",693589a85b278514796acfb9,2025-12-07T14:05:28.107000,2026-01-04T14:10:56.864000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Prinemia (פרינמיה),,תרופה,"{}",693589a85b278514796acfe4,2025-12-07T14:05:28.107000,2026-01-01T11:25:49.840000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Glue remover spray 50 ml ( תרסיס להסרת דבק 50 מ""ל )",ציוד,ציוד רפואי,"{""מדי-מרקט"":59}",693589a85b278514796acfa9,2025-12-07T14:05:28.107000,2026-01-04T15:44:47.296000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Faradlon 5 mg - 100 units (פרדניסולון 5 מג - 100 יח')""""",,תרופה,"{""מדי-מרקט"":80}",693589a85b278514796acfdf,2025-12-07T14:05:28.107000,2026-01-01T11:25:45.843000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metrocare Flavour 500 Mg 100 Tabs  (מטרוקר 500 מ""ג 100 טבליות)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":210}",693589a85b278514796acf9e,2025-12-07T14:05:28.107000,2026-01-04T15:32:09.537000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
heating lamp (מנורת חימום),,ציוד רפואי,"{""מדי-מרקט"":60,""וט-מרקט"":null}",693589a85b278514796acfa7,2025-12-07T14:05:28.107000,2026-01-01T11:25:02.434000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"SEPTAL SCRUB 500 ML (ספטל סקראב 500 מ""ל)",ציוד,ציוד רפואי,"{""מדי-מרקט"":32}",693589a85b278514796acfc8,2025-12-07T14:05:28.107000,2026-01-04T16:48:18.771000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קופרוסול (הצפת צואה),ציוד,ציוד רפואי,"{}",693589a85b278514796acfed,2025-12-07T14:05:28.107000,2026-01-04T14:04:47.965000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metronidazole 10% 50ml (מטרונידזול 10% 50 מל)""""",,תרופה,"{""מדי-מרקט"":101}",693589a85b278514796acf9b,2025-12-07T14:05:28.107000,2026-01-01T11:24:54.743000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Phenoxybenzamine Hcl 5mg - 50 tabs (פנוקסיבנזמין 5 מג טבליות)""""",,תרופה,"{""מדי-מרקט"":200}",693589a85b278514796acfd7,2025-12-07T14:05:28.107000,2026-01-01T11:25:39.696000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Silver spray (ספריי כסף),,ציוד רפואי,"{""מדי-מרקט"":42}",693589a85b278514796acfc9,2025-12-07T14:05:28.107000,2026-01-01T11:25:25.217000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Liquid machine (מכונת נוזלים),,ציוד רפואי,"{}",693589a85b278514796acfa3,2025-12-07T14:05:28.107000,2026-01-01T11:24:59.589000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Fluorescein Test (פלורסין טסט),בדיקות,בדיקות רופא,"{}",693589a85b278514796acfd3,2025-12-07T14:05:28.107000,2026-01-05T09:45:45.223000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Green needle 100 pcs (מחט ירוקה 100 יח' G21 ),,ציוד רפואי,"{""מדי-מרקט"":5.5}",693589a85b278514796acf8f,2025-12-07T14:05:28.107000,2026-01-01T11:24:46.137000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"552J0258 sterile surface (סדין סטרילי 90 ס""מ*91מ')",ציוד,ציוד רפואי,"{""מדי-מרקט"":null,""וט-מרקט"":520}",693589a85b278514796acfb1,2025-12-07T14:05:28.107000,2026-01-05T15:06:22.958000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metoclopramide/Pramine 10 mg - 2 mg 5* ampoules (מתוקלופראמיד/פרמין 10 מ""ג - 2 מ""ג 5* אמפולה)",תרופות,גאסטרו,"{""מדי-מרקט"":12.2}",693589a85b278514796acfb2,2025-12-07T14:05:28.107000,2026-01-04T16:52:12.450000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 25 cm 10 pcs (קולר אליזבטי 25 ס""מ 10 יח)",ציוד,ציוד רפואי,"{""מדי-מרקט"":26,""וט-מרקט"":null}",693589a85b278514796acfe9,2025-12-07T14:05:28.107000,2026-01-06T08:40:27.638000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Methanol (מטנול) - צביעה שקופה,,ציוד רפואי,"{}",693589a85b278514796acf96,2025-12-07T14:05:28.107000,2026-01-01T11:24:51.257000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Formin (פורמין),,תרופה,"{}",693589a85b278514796acfd2,2025-12-07T14:05:28.107000,2026-01-01T11:25:35.683000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Prednisolone 20 mg pills (פרדניסולון 20 מג 100 -כדורים)""""",,תרופה,"{""מדי-מרקט"":150}",693589a85b278514796acfdd,2025-12-07T14:05:28.107000,2026-01-01T11:25:44.325000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Square pack 50 pcs (תרכיב מרובע 50 יח'),,תרופה,"{""מדי-מרקט"":null,""וט-מרקט"":54.8}",693589a85b278514796acfae,2025-12-07T14:05:28.107000,2026-01-01T11:25:06.603000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Scalpel 10 - 100 pcs (סקלפל 10 100 - י'ח),,ציוד רפואי,"{""מדי-מרקט"":84,""וט-מרקט"":null}",693589a85b278514796acfca,2025-12-07T14:05:28.107000,2026-01-01T11:25:26.422000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Inserter for balls 10 pcs (מחדיר כדורים 10 יח'),,תכשיר,"{}",693589a85b278514796acf8c,2025-12-07T14:05:28.107000,2026-01-01T11:24:44.059000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Meloxicam 5 mg injection (מלוקסיקים 5 מג הזרקה)""""",,תרופה,"{""מדי-מרקט"":null,""וט-מרקט"":47.2}",693589a85b278514796acfa5,2025-12-07T14:05:28.107000,2026-01-01T11:25:01.043000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Kopfezlin (קופזלין),,אחר,"{}",693589a85b278514796acfec,2025-12-07T14:05:28.107000,2026-01-01T11:25:55.721000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Mirtazapine 3 Mg/0.1Ml 0.5Ml Transdermal gel (מירטזפין 3 מג/0.1 מ""ל 0.5 מ""ל ג'ל עורי)",תרופות,עור,"{""מדי-מרקט"":28}",693589a85b278514796acfa2,2025-12-07T14:05:28.107000,2026-01-04T16:18:40.966000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexgard Spectra 7.5-15 kg (נקסגארד ספקטרה 7.5-15 ק""ג)",,תכשיר,"{""מדי-מרקט"":null,""לינביץ"":207}",693589a85b278514796acfbe,2025-12-07T14:05:28.107000,2026-01-13T06:36:16.920000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Parasital Plus for Dogs - 200 pcs (פרזיטל פלוס לכלבים  - 200 יח'),,תרופה,"{""מדי-מרקט"":890}",693589a85b278514796acfe3,2025-12-07T14:05:28.107000,2026-01-01T11:25:49.151000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Synolux 500 mg - tablets (סינולוקס 500 מ""ג - טבליות)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":520}",693589a85b278514796acfc6,2025-12-07T14:05:28.107000,2026-01-06T07:18:12.550000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Synbiotic DC - 50 capsules (סינביוטיק די.סי - 50 קפסולות),,תרופה,"{""מדי-מרקט"":79}",693589a85b278514796acfc3,2025-12-07T14:05:28.107000,2026-01-01T11:25:20.486000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metoclopramide 5 (מטוקלופרמיד 5 מג הזרקה מורפין)""""",,תרופה,"{}",693589a85b278514796acf95,2025-12-07T14:05:28.107000,2026-01-01T11:24:50.383000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Prednisolone Syrup 5Mg/ml 30ML (פרדניסולון  סירופ 5 מג/מ""ל 30 מ""ל)",תרופות,סטרואידים ואנטיהיסטמינים,"{""מדי-מרקט"":21}",693589a85b278514796acfdc,2025-12-07T14:05:28.107000,2026-01-04T16:43:46.439000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metronidazole 0.5% 100 Ml inj (מטרונידזול 0.5% 100 מל זריקה)""""",,תרופה,"{""מדי-מרקט"":7}",693589a85b278514796acf97,2025-12-07T14:05:28.107000,2026-01-01T11:24:51.963000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Furosemide 20 mg/2 ml (פוסיד אמפולות),,תרופה,"{}",693589a85b278514796acfd1,2025-12-07T14:05:28.107000,2026-01-01T11:25:34.814000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Blue needle 100 pcs (מחט כחולה 100 יח'),ציוד,ציוד רפואי,"{""מדי-מרקט"":6}",693589a85b278514796acf90,2025-12-07T14:05:28.107000,2026-01-04T14:17:17.965000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Meloxicam 1.5 mg syrup (מלוקסיקם 1.5 מג סירופ)""""",,תרופה,"{""מדי-מרקט"":null,""וט-מרקט"":71}",693589a85b278514796acfa6,2025-12-07T14:05:28.107000,2026-01-01T11:25:01.744000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Pink needle 100 pcs (מחט ורודה 100 יח' G18),,ציוד רפואי,"{""מדי-מרקט"":5.5}",693589a85b278514796acf8e,2025-12-07T14:05:28.107000,2026-01-01T11:24:45.452000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"from a tablet 500 ml(מטבלייז 500 מל)""""",,תרופה,"{}",693589a85b278514796acf94,2025-12-07T14:05:28.107000,2026-01-01T11:24:49.627000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexguard Combo Cat 2.5-7.5 (נקסגארד קומבו חתול 2.5-7.5 ק""ג)",,תכשיר,"{""מדי-מרקט"":null,""לינביץ"":189}",693589a85b278514796acfbf,2025-12-07T14:05:28.107000,2026-01-13T06:36:35.485000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Slow-release syringe - 6 pcs (מזרק שחרור איטי - 6 יח'),,תרופה,"{""וט-מרקט"":39}",693589a85b278514796acf8b,2025-12-07T14:05:28.107000,2026-01-06T08:30:15.328000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Orange needle 100 pcs (מחט כתומה 100 יח' G25 ),ציוד,ציוד רפואי,"{""מדי-מרקט"":6}",693589a85b278514796acf91,2025-12-07T14:05:28.107000,2026-01-04T16:02:16.988000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Syringe 20ml (מזרק 20 מל),ציוד,ציוד רפואי,"{""מדי-מרקט"":16,""וט-מרקט"":null}",693589a85b278514796acf86,2025-12-07T14:05:28.107000,2026-01-05T09:37:48.456000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Insulin syringe (מזרק אינסולין),,ציוד רפואי,"{}",693589a85b278514796acf8a,2025-12-07T14:05:28.107000,2026-01-01T11:24:42.643000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Parasital for cats - 104 pcs (פרזיטל לחתולים - 104 יח'),,תרופה,"{""מדי-מרקט"":690}",693589a85b278514796acfe2,2025-12-07T14:05:28.107000,2026-01-01T11:25:48.051000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexgard Spectra 3.5-7.5 kg (נקסגארד ספקטרה 3.5-7.5 ק""ג)",,תכשיר,"{""מדי-מרקט"":null,""לינביץ"":177}",693589a85b278514796acfbc,2025-12-07T14:05:28.107000,2026-01-13T06:35:47.198000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
butterfly needle (מחט פרפר),ציוד,ציוד רפואי,"{}",693589a85b278514796acf92,2025-12-07T14:05:28.107000,2026-01-04T14:20:25.912000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Synulox 50 mg - 100 tablets (סינולוקס 50 מ""ג - 100 טבליות)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":235}",693589a85b278514796acfc5,2025-12-07T14:05:28.107000,2026-01-06T07:18:23.791000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Black needle 100 pcs (מחט שחורה 100 יח'),ציוד,ציוד רפואי,"{""מדי-מרקט"":7.5}",693589a85b278514796acf93,2025-12-07T14:05:28.107000,2026-01-04T14:17:08.268000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Convenience 10 ml (קונבניה 10 מ""ל)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":null,""וט-מרקט"":1150}",693589a85b278514796acfeb,2025-12-07T14:05:28.107000,2026-01-05T14:15:49.351000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Synolux 250 mg - tablets (סינולוקס 250 מ""ג - טבליות)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":350}",693589a85b278514796acfc4,2025-12-07T14:05:28.107000,2026-01-06T07:17:59.400000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Prednisolone Syrup 20Mg/ml 30ML (פרדניסולון סירופ 20 מג/מ""ל 30 מ""ל)",תרופות,סטרואידים ואנטיהיסטמינים,"{""מדי-מרקט"":29}",693589a85b278514796acfdb,2025-12-07T14:05:28.107000,2026-01-04T16:47:04.822000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Stopcock 50 pcs (סטופקוק 50 יח'),,ציוד רפואי,"{}",693589a85b278514796acfc2,2025-12-07T14:05:28.107000,2026-01-01T11:25:19.825000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Fenbendazole Syrup 100Mg/Ml 10% 100 ML (פנבנדזול סירופ 100 מג/מ""""ל 10% 100 מ""""ל)""""",,תרופה,"{""מדי-מרקט"":60,""וט-מרקט"":null}",693589a85b278514796acfd5,2025-12-07T14:05:28.107000,2026-01-01T11:25:38.055000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metronidazole Syrup 200mg/ml 30ML (סירופ מטרונידזול 200 מג/מ""ל 30 מ""ל)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":40}",693589a85b278514796acf9a,2025-12-07T14:05:28.107000,2026-01-20T08:35:20.704000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexgard Spectra 30-60 kg for dogs (נקסגארד ספקטרה 30-60 קג"" לכלב)",,תכשיר,"{""מדי-מרקט"":null,""לינביץ"":229}",693589a85b278514796acfbd,2025-12-07T14:05:28.107000,2026-01-13T06:36:02.588000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Non-woven gauze pad 10/10 - 200 pcs (פד גזה לא ארוג 10/10 - 200 יח'),,ציוד רפואי,"{""מדי-מרקט"":12}",693589a85b278514796acfce,2025-12-07T14:05:28.107000,2026-01-01T11:25:31.402000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Envelopes for medicines (מעטפות לתרופות),ציוד,ציוד רפואי,"{""מדי-מרקט"":81,""וט-מרקט"":null}",693589a85b278514796acfab,2025-12-07T14:05:28.107000,2026-01-04T16:54:36.952000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexgard Spectra 2-3.5 kg (נקסגארד  ספקטרה 2-3.5 ק""ג)",,תכשיר,"{""מדי-מרקט"":null,""לינביץ"":159}",693589a85b278514796acfbb,2025-12-07T14:05:28.107000,2026-01-13T06:35:25.538000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Phenybrin (פניברין),,תרופה,"{}",693589a85b278514796acfd9,2025-12-07T14:05:28.107000,2026-01-01T11:25:41.489000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Cute tic (קיוט טיק - מקלוני אוזניים),ציוד,ציוד רפואי,"{""מדי-מרקט"":18.7}",693589a85b278514796acfac,2025-12-07T14:05:28.107000,2026-01-04T14:53:23.028000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Red cork - 100 pcs (פקק אדום - 100 יח'),ציוד,ציוד רפואי,"{""מדי-מרקט"":39.6}",693589a85b278514796acfda,2025-12-07T14:05:28.107000,2026-01-04T15:26:25.550000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Sarnia for injection 10 mg-20 ml (סרניה להזרקה 10 מ""ג -20 מ""ל)",,תרופה,"{""מדי-מרקט"":null,""וט-מרקט"":520}",693589a85b278514796acfcd,2025-12-07T14:05:28.107000,2026-01-06T08:32:51.637000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Famotidine 10 mg/ml 20 ml inj (פמוטידין 10 מ""ג/מ""ל 20 מ""ל זריקה)",תרופות,גאסטרו,"{""מדי-מרקט"":43}",693589a85b278514796acfd4,2025-12-07T14:05:28.107000,2026-01-06T07:24:17.397000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Chemistry printer paper 5 pcs (נייר למדפסת כימיה 5 יח'),ציוד,ציוד רפואי,"{}",693589a85b278514796acfb7,2025-12-07T14:05:28.107000,2026-01-04T14:44:49.131000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
