product_name,sub_category,category,client_price,supplier_price,supplier_name,notes,id,created_date,updated_date,created_by_id,created_by,is_sample
Vetrap - long (וט ראפ ארוך),ציוד רפואי,ציוד,0,,,נוצר אוטומטית מסנכרון מחירון ספקים,695bd407f1a0781e30d00296,2026-01-05T15:08:55.986000,2026-01-05T15:08:55.986000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
D/D Dog Duck 370 grams (D/D כלב ברווז 370 גרם),מזון רפואי,מזון,18.2,14,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd40633808f6bc3e1513f,2026-01-05T15:08:54.975000,2026-01-05T15:08:54.975000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
K/D ) Dog 350 gramsK/D כלב 350 גרם -ראנל),מזון רפואי,מזון,17.16,13.2,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd4061d4ffa93325aafea,2026-01-05T15:08:54.221000,2026-01-05T15:08:54.221000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
K/D ) Dog 354 gramsK/D כלב 354 גרם - רנאל),מזון רפואי,מזון,22.36,17.2,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd405a95b5afbfbdc5ab5,2026-01-05T15:08:53.163000,2026-01-05T15:08:53.163000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Dog 4 kg (K/D לכלב 4 קג) """"",מזון רפואי,מזון,223.6,172,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd403b8d7d997f858405f,2026-01-05T15:08:51.574000,2026-01-05T15:08:51.574000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Z/D Dog 3 kg (Z/D כלב 3 קג)""""",מזון רפואי,מזון,222.3,171,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd402c0ad8c92b91cbdf2,2026-01-05T15:08:50.767000,2026-01-05T15:08:50.767000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Crunchy Cat Snack 60g, Duck Flavored, Ampat (חטיף חתולים קראנצ'י 60 גרם בטעם ברווז אמפט)",חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd4004f7bc399cffc5e51,2026-01-05T15:08:48.884000,2026-01-05T15:08:48.884000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Crunchy cat snack 60 grams, tuna flavor, ampate (חטיף חתולים קראנצ'י 60 גרם בטעם טונה אמפט)",חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd40015c62e73bb205e21,2026-01-05T15:08:48.596000,2026-01-05T15:08:48.596000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Crunchy Cat Snack 60g, Chicken Flavor, Ampat (חטיף חתולים קראנצ'י 60 גרם בטעם עוף אמפט)",חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd4009f2ade885f4ef08e,2026-01-05T15:08:48.234000,2026-01-05T15:08:48.234000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Duck Hearts Dog Snack 100 grams (חטיף לכלב לבבות ברווז 100 גרם),חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3ff42d286921e164543,2026-01-05T15:08:47.540000,2026-01-05T15:08:47.540000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Chicken Hearts Dog Snack 100 grams (חטיף לכלב לבבות עוף 100 גרם),חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3fea1113e8a2ff52962,2026-01-05T15:08:46.735000,2026-01-05T15:08:46.735000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Duck and vegetable cloud dog snack 100 grams (חטיף לכלב ענני ברווז וירק 100 גרם),חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3fd75ca9a9e37b5e227,2026-01-05T15:08:45.922000,2026-01-05T15:08:45.922000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Dog snack, beef cubes, 100 grams (חטיף לכלב קוביות בקר 100 גרם)",חטיפים,מזון,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3fbd7abe01b68d738a2,2026-01-05T15:08:43.892000,2026-01-05T15:08:43.892000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Foodis Duck Bites Snack 100 grams (חטיף פודיס נגיסי ברווז 100 גרם),חטיפים,מזון,7.800000000000001,6,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3fae6d3e18bb08fc9f0,2026-01-05T15:08:42.633000,2026-01-05T15:08:42.633000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Foodis Lamb and Cod Bites Snack - 80 grams (חטיף פודיס נגיסי כבש ודג קוד - 80 גרם),חטיפים,מזון,6.5,5,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f97746eacf2208daa6,2026-01-05T15:08:41.419000,2026-01-05T15:08:41.419000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Dasuquin Nutramax Joint Supplement for Large Dogs - 84 Snacks (תוסף מפרק  Dasuquin Nutramax לכלב גדול -  84 חטיפים),מזון רפואי,מזון,231.4,178,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f8679471245e0af94c,2026-01-05T15:08:40.857000,2026-01-05T15:08:40.858000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Cosequin Nutamax Joint Supplement for Dogs 120 Snacks (תוסף מפרק Cosequin Nutamax לכלב 120 חטיפים),מזון רפואי,מזון,243.1,187,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f834cbeab779116c25,2026-01-05T15:08:40.604000,2026-01-05T15:08:40.604000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Thinning comb L (מסרק דילול L),אחר,צעצועים,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f853a2a774a19d9ff2,2026-01-05T15:08:40.378000,2026-01-05T15:08:40.378000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Autoclave envelopes for sterilization 360X190 mm 200 pcs (מעטפות לאוטוקלאב לסטריליזציה 360X190 מ""מ 200 יח')",ציוד רפואי,ציוד,117,90,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f74f7bc399cffc5e4e,2026-01-05T15:08:39.967000,2026-01-05T15:08:39.967000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Levothyroxine 0.6 mg - 100 units (לבוטירוקסין 0.6 מ""ג - 100 יח')",תרופות שונות,תרופות,182,140,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f738447d97b5e00754,2026-01-05T15:08:39.637000,2026-01-05T15:08:39.637000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Microscope lens wiping paper - rice paper (נייר לניגוב עדשות למיקרוסקופ - נייר אורז),ציוד רפואי,ציוד,46.410000000000004,35.7,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f71a9416442a7fb478,2026-01-05T15:08:39.100000,2026-01-05T15:08:39.100000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Surgispon - Mouth Sponge (סורגיספון - ספוג לפה),ציוד רפואי,ציוד,0,,,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f673141e101ed10ec4,2026-01-05T15:08:38.521000,2026-01-05T15:08:38.521000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Phenylpropanolamine 50 mg - 100 tablets (פנילפרופנולאמין 50 מ""ג - 100 טבליות)",שתן,תרופות,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f527d4578f66dc23a6,2026-01-05T15:08:37.955000,2026-01-05T15:08:37.955000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"Convenience 10 ml (קונבניה 10 מ""ל)",אנטיביוטיקה,תרופות,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f5807a9d3368da4f09,2026-01-05T15:08:37.686000,2026-01-05T15:08:37.686000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Kong Tire S (קונג צמיג S) ,משחק,צעצועים,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f5b85c150baa96f4b4,2026-01-05T15:08:37.419000,2026-01-05T15:08:37.419000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Profiber 500 mg ׁׁ(פרופייבר 500 מ״גׁׁׁׁׁׂׂ),מזון רפואי,מזון,0,,,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f4a1113e8a2ff5295f,2026-01-05T15:08:36.880000,2026-01-05T15:08:36.880000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
 liter fluid bag - Hartman - 10 pcs  (שק נוזלים 1 ליטר - הרטמן - 10 יח'),תרופות בהזרקה,תרופות,11.05,8.5,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f469821e748eb4319e,2026-01-05T15:08:36.638000,2026-01-05T15:08:36.638000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
(Augmentin) אוגמנטין להכנה 10 יח',אנטיביוטיקה,תרופות,162.5,125,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f443af2d6d2e16fa8b,2026-01-05T15:08:36.097000,2026-01-05T15:08:36.097000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"(Syringe 60 ml (25 pcs - מזרק 60 מ""ל (25 יחידות)",ציוד רפואי,ציוד,1.859,1.43,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f389a95f0e4e464e3b,2026-01-05T15:08:35.495000,2026-01-05T15:08:35.495000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"0.9% Saline Solution - 1000 ml (תמיסה סליין 0.9% - 1000 מ""ל)",תרופות בהזרקה,תרופות,11.700000000000001,9,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f3082cd43431ab7583,2026-01-05T15:08:35.259000,2026-01-05T15:08:35.259000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"50 ml sterile injection bottle (בקבוק 50 מ""ל להזרקה סטרילי)",ציוד רפואי,ציוד,45.5,35,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f2a321a8c1d0c9e7c6,2026-01-05T15:08:34.819000,2026-01-05T15:08:34.819000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"552J0258 sterile surface (סדין סטרילי 90 ס""מ*91מ')",ציוד רפואי,ציוד,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f247d5e31cd5564501,2026-01-05T15:08:34.456000,2026-01-05T15:08:34.456000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
60/90 cm sedinya - 30 pcs (סדיניה 60/90 סמ - 30 יח') - משטח החתלה ,ציוד רפואי,ציוד,48.1,37,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f1ccc44fcdd3f06e19,2026-01-05T15:08:33.874000,2026-01-05T15:08:33.874000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
7-parameter rotor - 20 pcs (רוטור 7 פרמטרים - 20 יח'),ציוד רפואי,ציוד,2184,1680,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f19a2f00c8a497b694,2026-01-05T15:08:33.066000,2026-01-05T15:08:33.066000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"אסיוול 10 מ""ג/2 מ""ל (10 אמפ')",שיכוך כאבים והרגעה,תרופות,39,30,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3f0d46f153dffc0f6c1,2026-01-05T15:08:32.823000,2026-01-05T15:08:32.823000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
חול Kit4Cat,ציוד רפואי,ציוד,45.5,35,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3efed8528a417b6a0c9,2026-01-05T15:08:31.604000,2026-01-05T15:08:31.604000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Penrose Drain Latex Tube Ster - Drain - 1 (פנרוס דריין צינור לטקס סטר' - נקז  - 1),ציוד רפואי,ציוד,4.55,3.5,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3efe9099eeb5f6c9ec1,2026-01-05T15:08:31.258000,2026-01-05T15:08:31.258000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
Kong Tire M/L (קונג צמיג M/L),משחק,צעצועים,0,,מדי-מרקט,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3efdb9b1fe652bd6444,2026-01-05T15:08:31.027000,2026-01-05T15:08:31.027000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
חיסון DP גיגעגעגע,תרופות בהזרקה,תרופות,0,,,נוצר אוטומטית מסנכרון מחירון ספקים,695bd3ed1d4ffa93325aafe2,2026-01-05T15:08:29.794000,2026-01-05T15:08:29.794000,service_917a5686-eec3-4124-8c07-cec1c396401c,service+917a5686-eec3-4124-8c07-cec1c396401c@no-reply.base44.com,false
"תולעת הפארק - 10-25 ק""ג",חיסונים,תרופות,140,,,,695aad9212bd18405cf6d5d6,2026-01-04T18:12:34.636000,2026-01-04T18:12:34.636000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"תולעת הפארק - עד 10 ק""ג",חיסונים,תרופות,130,,,,695aad622f4f8f6824ae0955,2026-01-04T18:11:46.403000,2026-01-04T18:11:46.403000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
כימיה - חמוס זכר,בדיקות מעבדה,בדיקות,50,,,,695a9c58eaa75445a7cdb65e,2026-01-04T16:59:04.876000,2026-01-04T16:59:04.876000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
כימיה מלאה - חתול,בדיקות מעבדה,בדיקות,120,,,,695a94cadc6499ec7a0dda3f,2026-01-04T16:26:50.592000,2026-01-04T16:58:57.622000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קיצוץ כנפיים,בדיקות רופא,בדיקות,60,0,,,69577ddd1e0e63fe203e0dda,2026-01-02T08:12:13.178000,2026-01-02T08:12:13.178000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Dectomax 50 ml (דקטומקס 50 מל),תרופה,תרופות,0,265,מדי-מרקט,,694bad91103ce9f40dd5b2fd,2025-12-24T09:08:33.883000,2026-01-04T15:45:04.308000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Royal Canin Intestinal Puppy Dog 2.5 kg (רויאל קנין אינטסטינל לגור כלב 2.5 קג),מזון רפואי,מזון,175,0,מדי-מרקט,,694bad91103ce9f40dd5b2f9,2025-12-24T09:08:33.883000,2026-01-05T15:09:18.545000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Phenylpropanolamine 30 mg 100 tab ( פנילפרופנולאמין 30 מ""ג - 100 טבליות) ",תרופה,תרופות,0,0,מדי-מרקט,,694bad91103ce9f40dd5b2fe,2025-12-24T09:08:33.883000,2026-01-05T15:11:09.807000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
I.P.E.D טיפות אוזנים ,תרופה,תרופות,0,0,מדי-מרקט,,694bad91103ce9f40dd5b2fc,2025-12-24T09:08:33.883000,2026-01-05T15:11:10.069000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Royal Canin Instinal for Dogs 2 kg (רויאל קנין אינטסטינל לכלב 2 קג),מזון רפואי,מזון,0,0,מדי-מרקט,,694bad91103ce9f40dd5b2fa,2025-12-24T09:08:33.883000,2026-01-05T15:08:52.382000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
תרבית פטריה,בדיקות מעבדה,בדיקות,120,0,,,693f0037f2a978a249f4b7e6,2025-12-14T18:21:43.420000,2026-01-01T11:01:23.436000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת דם מלאה CBC + כימיה + PCV/TS,בדיקות מעבדה,בדיקות,450,0,,,693f002792719f56efb50536,2025-12-14T18:21:27.241000,2026-01-01T11:05:12.577000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת דם - כימיה קצרה,בדיקות מעבדה,בדיקות,250,0,,,693f0002e5a97802369eddf7,2025-12-14T18:20:50.460000,2026-01-01T11:05:19.022000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת דם - כימיה מלאה,בדיקות מעבדה,בדיקות,350,0,,,693effe5b863a12b694bb4c5,2025-12-14T18:20:21.392000,2026-01-01T11:05:25.357000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת דם PT/PTT,בדיקות מעבדה,בדיקות,300,0,,,693effcc3dc8f44ff115c4a1,2025-12-14T18:19:56.873000,2026-01-01T11:05:31.408000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת דם CBC,בדיקות מעבדה,בדיקות,220,0,,,693effba5ae1aa4ad09a0ba3,2025-12-14T18:19:38.575000,2026-01-01T11:05:38.144000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת הורמונים TSH,בדיקות מעבדה,בדיקות,400,0,,,693eff7608bad25223952d73,2025-12-14T18:18:30.035000,2026-01-01T11:05:46.187000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת Total T4,בדיקות מעבדה,בדיקות,400,0,,,693eff5ab3ad50765372f163,2025-12-14T18:18:02.154000,2026-01-01T11:14:55.303000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת SDMA,בדיקות מעבדה,בדיקות,350,0,,,693eff32af15ee9d6fdf3594,2025-12-14T18:17:22.070000,2026-01-01T11:14:55.834000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת MDR1,בדיקות מעבדה,בדיקות,500,0,,,693eff200a09011e79d48448,2025-12-14T18:17:04.070000,2026-01-01T11:14:56.485000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת fPLI,בדיקות מעבדה,בדיקות,300,0,,,693eff0c33ace0f0c1524a7c,2025-12-14T18:16:44.626000,2026-01-01T11:14:57.012000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת FIV,בדיקות מעבדה,בדיקות,300,0,,,693efef5883f4076572d2ceb,2025-12-14T18:16:21.598000,2026-01-01T11:14:57.550000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת FIP,בדיקות מעבדה,בדיקות,300,0,,,693efedd9557f4577c3b9c8f,2025-12-14T18:15:57.336000,2026-01-01T11:14:58.158000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת cPLI,בדיקות מעבדה,בדיקות,450,0,,,693efebead013aca67f2a79b,2025-12-14T18:15:26.436000,2026-01-01T11:14:58.721000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת 3 פתוגנים - תוכי,בדיקות מעבדה,בדיקות,400,0,,,693efea053471eb50e0ccf8f,2025-12-14T18:14:56.348000,2026-01-01T11:14:59.312000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת 2 פתוגנים - תוכי,בדיקות מעבדה,בדיקות,300,0,,,693efe81a4bfee5a81ab9031,2025-12-14T18:14:25.769000,2026-01-01T11:14:59.870000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
צילום רנטגן - מעל 2 זויות,בדיקות מעבדה,בדיקות,600,0,,,693efe54a406b19ae3132849,2025-12-14T18:13:40.588000,2026-01-01T11:15:00.390000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
צילום רנטגן - זווית אחת,בדיקות מעבדה,בדיקות,350,0,,,693efe2fffd7b4cd88ee5654,2025-12-14T18:13:03.277000,2026-01-01T11:15:00.973000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
צילום רנטגן - 2 זויות,בדיקות מעבדה,בדיקות,450,0,,,693efe19c85ac218ba8764f3,2025-12-14T18:12:41.397000,2026-01-01T11:15:01.504000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
סדרת בריום מלאה,בדיקות מעבדה,בדיקות,680,0,,,693efdf7ffd7b4cd88ee5639,2025-12-14T18:12:07.885000,2026-01-01T11:15:02.143000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
אולטראסאונד מומחה,בדיקות מומחה,בדיקות,850,0,,,693efddd7c72292f06989545,2025-12-14T18:11:41.818000,2026-01-01T11:15:02.768000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
אולטראסאונד היריון,בדיקות רופא,בדיקות,200,0,,,693efdc80c9f822781625c1e,2025-12-14T18:11:20.389000,2026-01-01T11:15:03.337000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קיט FIV,בדיקות מעבדה,בדיקות,150,0,,,693efd668a90dbde73a72cef,2025-12-14T18:09:42.958000,2026-01-01T11:15:03.862000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
משטח מיקרוסקופי,בדיקות מעבדה,בדיקות,70,0,,,693efd4a212b41a36a6076cc,2025-12-14T18:09:14.156000,2026-01-01T11:15:04.395000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת שתן ציסטו - מונחה אולטראסאונד,בדיקות מומחה,בדיקות,150,0,,,693efd2cb8a07858c530bc60,2025-12-14T18:08:44.939000,2026-01-01T11:15:04.992000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת שתן מלאה - סטיק ומשטחים,בדיקות מעבדה,בדיקות,190,0,,,693efd0446b73c016399a4b4,2025-12-14T18:08:04.759000,2026-01-01T11:15:05.540000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
אבחון דרמטולוגי - עד 5 משטחים,בדיקות מעבדה,בדיקות,120,0,,,693efcea085e2d5c632df2a3,2025-12-14T18:07:38.311000,2026-01-01T11:15:06.070000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת שתן - סטיק,בדיקות מעבדה,בדיקות,50,0,,,693efcd0581074ebec9ed589,2025-12-14T18:07:12.594000,2026-01-01T11:15:06.670000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת צואה - הצפה,בדיקות מעבדה,בדיקות,150,0,,,693efcbd4bc4d5e12a040bf1,2025-12-14T18:06:53.901000,2026-01-01T11:15:07.304000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
FNA - עד 5 משטחים,בדיקות מעבדה,בדיקות,110,0,,,693efc8e4d27b85a03bac7cc,2025-12-14T18:06:06.659000,2026-01-01T11:15:07.815000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת שתן - (DTM (in tray,בדיקות מעבדה,בדיקות,100,0,,,693efc693ea5db8aed4cdae6,2025-12-14T18:05:29.375000,2026-01-01T11:15:08.423000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
משטח + PCV / TS,בדיקות מעבדה,בדיקות,80,0,,,693efc2720f20a6c219e07e8,2025-12-14T18:04:23.341000,2026-01-01T11:15:09.019000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
PCV / TS,בדיקות מעבדה,בדיקות,40,0,,,693efbf4e5a97802369ed9fc,2025-12-14T18:03:32.888000,2026-01-01T11:15:09.576000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
CBC - טרום ניתוח (מוזל),בדיקות מעבדה,בדיקות,140,0,,,693efbd73fd9ae605533e1cc,2025-12-14T18:03:03.470000,2026-01-01T11:15:10.186000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
פאנל מלא + CBC,בדיקות מעבדה,בדיקות,360,0,,,693efbbc5ae1aa4ad09a0929,2025-12-14T18:02:36.629000,2026-01-01T11:15:10.736000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
משטח + CBC,בדיקות מעבדה,בדיקות,180,0,,,693efb98c88c083a33b9d058,2025-12-14T18:02:00.170000,2026-01-01T11:15:11.290000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קיט כלבלבת,,בדיקות,150,0,,,693efb0061728a643d5df584,2025-12-14T17:59:28.719000,2025-12-14T17:59:28.719000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קיט פרוו,,בדיקות,150,0,,,693efaef0ce1228c30323c25,2025-12-14T17:59:11.699000,2025-12-14T17:59:11.699000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
תספורת ארנב,,אחר,350,0,,,693efae2f4d0b7b837d35eff,2025-12-14T17:58:58.542000,2025-12-14T17:58:58.542000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
